"4","A","164657.58","344"
"13","A","164625.75","345"
"2","A","164570.41","346"
"13","A","164521.35","347"
"14","A","164514.46","348"
"2","A","164492.45","349"
"14","A","164464.02","350"
"13","A","164442.14","351"
"2","A","164392.53","352"
"4","A","164361.79","353"
"4","A","164350.28","354"
"20","A","164320.09","355"
"4","A","164206.58","356"
"2","A","164192.77","357"
"2","A","164123.2","358"
"2","A","164055.79","359"
"2","A","164033.78","360"
"20","A","163982.5","361"
"27","A","163926.04","362"
"14","A","163903.69","363"
"4","A","163875.51","364"
"41","A","163562.41","365"
"4","A","163451.54","366"
"2","A","163448.56","367"
"4","A","163407.19","368"
"13","A","163357.13","369"
"14","A","163339.54","370"
"2","A","163301.25","371"
"4","A","163299.52","372"
"2","A","163289.88","373"
"14","A","163284.81","374"
"13","A","163283.56","375"
"4","A","163241.85","376"
"14","A","163185.2","377"
"20","A","163054.74","378"
"4","A","163045.62","379"
"14","A","163028.98","380"
"20","A","163022.59","381"
"2","A","163001.2","382"
"14","A","162995.08","383"
"4","A","162949.94","384"
"4","A","162899.76","385"
"20","A","162621.8","386"
"2","A","162591.53","387"
"4","A","162413.31","388"
"27","A","162116.54","389"
"14","A","162085.04","390"
"2","A","162005.99","391"
"13","A","161983.13","392"
"20","A","161955.74","393"
"2","A","161936.54","394"
"20","A","161933.2","395"
"20","A","161908.72","396"
"4","A","161865.01","397"
"2","A","161800.16","398"
"13","A","161783.03","399"
"4","A","161760","400"
"20","A","161605.8","401"
"27","A","161572.75","402"
"13","A","161545.18","403"
"20","A","161433.3","404"
"4","A","161295.36","405"
"34","A","161262.15","406"
"14","A","161246.98","407"
"13","A","161155.91","408"
"14","A","161089.9","409"
"13","A","161045.84","410"
"13","A","161026.4","411"
"4","A","160984.11","412"
"13","A","160983.38","413"
"2","A","160887.69","414"
"13","A","160828.21","415"
"20","A","160785.98","416"
"13","A","160737.31","417"
"13","A","160733.87","418"
"13","A","160703.97","419"
"1","A","160693.21","420"
"2","A","160680.64","421"
"2","A","160573.9","422"
"20","A","160571.5","423"
"14","A","160550.27","424"
"2","A","160468.74","425"
"20","A","160455.42","426"
"13","A","160382.53","427"
"2","A","160379.95","428"
"4","A","160376.33","429"
"13","A","160348.78","430"
"4","A","160298.69","431"
"4","A","160249.35","432"
"4","A","160200.2","433"
"2","A","160178.55","434"
"13","A","160029.17","435"
"13","A","159904.77","436"
"2","A","159757.29","437"
"14","A","159712.77","438"
"4","A","159670.68","439"
"20","A","159646.68","440"
"2","A","159630.1","441"
"2","A","159515.33","442"
"13","A","159494.55","443"
"20","A","159481.7","444"
"1","A","159459.88","445"
"2","A","159455.31","446"
"2","A","159369.52","447"
"4","A","159329.37","448"
"4","A","159261.88","449"
"20","A","159137.96","450"
"14","A","159118.95","451"
"14","A","159088.86","452"
"20","A","159088.13","453"
"20","A","159049.57","454"
"20","A","159048.48","455"
"20","A","159043.55","456"
"13","A","159013.06","457"
"13","A","158956.09","458"
"14","A","158949","459"
"2","A","158933.97","460"
"4","A","158924.04","461"
"4","A","158895.19","462"
"20","A","158878.93","463"
"14","A","158852.92","464"
"14","A","158816.24","465"
"4","A","158698.61","466"
"27","A","158602.88","467"
"20","A","158569.31","468"
"20","A","158539.12","469"
"20","A","158476.27","470"
"20","A","158423.51","471"
"20","A","158419.86","472"
"28","A","158418.77","473"
"28","A","158379.94","474"
"4","A","158346.4","475"
"1","A","158241.98","476"
"2","A","158203.22","477"
"20","A","158188.87","478"
"20","A","158178.08","479"
"4","A","158167.74","480"
"1","A","158154.78","481"
"4","A","158089.61","482"
"2","A","158082.14","483"
"13","A","158073.32","484"
"20","A","157813.06","485"
"14","A","157807.89","486"
"4","A","157806.34","487"
"4","A","157750.68","488"
"2","A","157670.36","489"
"13","A","157625.49","490"
"1","A","157621.22","491"
"13","A","157554.74","492"
"20","A","157504.39","493"
"13","A","157457.85","494"
"2","A","157451.13","495"
"14","A","157320.25","496"
"20","A","157301.71","497"
"4","A","157244.61","498"
"2","A","157227.55","499"
"27","A","157113","500"
"28","A","157085.08","501"
"2","A","157078.45","502"
"20","A","157060.82","503"
"2","A","157044.62","504"
"1","A","156944.65","505"
"1","A","156941.48","506"
"4","A","156802.33","507"
"14","A","156774.74","508"
"2","A","156718.63","509"
"2","A","156687.73","510"
"14","A","156677","511"
"2","A","156666.66","512"
"20","A","156659.84","513"
"27","A","156617.26","514"
"1","A","156581.44","515"
"13","A","156566.73","516"
"13","A","156422.96","517"
"27","A","156314.38","518"
"20","A","156281.98","519"
"4","A","156239.94","520"
"20","A","156234.28","521"
"20","A","156165.82","522"
"13","A","156145.59","523"
"2","A","156086.63","524"
"27","A","156059.63","525"
"20","A","156012.04","526"
"2","A","155974.44","527"
"13","A","155885.05","528"
"4","A","155830.38","529"
"4","A","155777.29","530"
"1","A","155731.37","531"
"2","A","155701.57","532"
"14","A","155634.89","533"
"6","A","155606.08","534"
"20","A","155446.43","535"
"4","A","155428.24","536"
"20","A","155408.27","537"
"27","A","155378.81","538"
"1","A","155370.71","539"
"13","A","155324.02","540"
"4","A","155246.63","541"
"13","A","155236.43","542"
"4","A","155205.17","543"
"4","A","155135.14","544"
"27","A","155117.83","545"
"2","A","155112.08","546"
"27","A","155100.89","547"
"13","A","155051.76","548"
"4","A","155049.49","549"
"2","A","154929.79","550"
"4","A","154909.22","551"
"4","A","154902.77","552"
"13","A","154801.89","553"
"20","A","154790.86","554"
"20","A","154747.55","555"
"2","A","154734.45","556"
"13","A","154731.53","557"
"4","A","154709.81","558"
"13","A","154699.15","559"
"20","A","154544.41","560"
"20","A","154528.96","561"
"13","A","154514.18","562"
"19","A","154490.96","563"
"2","A","154415.51","564"
"2","A","154372.76","565"
"20","A","154305.93","566"
"2","A","154270.42","567"
"13","A","154220.06","568"
"13","A","154201.96","569"
"20","A","154192.98","570"
"13","A","154173.4","571"
"14","A","154140.9","572"
"13","A","154137.88","573"
"14","A","154116.17","574"
"31","A","154049.71","575"
"13","A","153972.35","576"
"13","A","153956.98","577"
"13","A","153903.76","578"
"2","A","153864.6","579"
"20","A","153842.37","580"
"2","A","153827.25","581"
"20","A","153806.02","582"
"1","A","153676.53","583"
"13","A","153594.14","584"
"20","A","153545.51","585"
"20","A","153476.04","586"
"2","A","153473.23","587"
"4","A","153469.85","588"
"20","A","153460.19","589"
"8","A","153431.69","590"
"20","A","153382.54","591"
"20","A","153289.15","592"
"13","A","153285.67","593"
"4","A","153255.27","594"
"2","A","153161.17","595"
"27","A","153160.24","596"
"28","A","153061.49","597"
"4","A","152987.75","598"
"27","A","152823.59","599"
"1","A","152800.74","600"
"27","A","152749.25","601"
"20","A","152739.53","602"
"20","A","152730.05","603"
"27","A","152633.41","604"
"27","A","152610.59","605"
"4","A","152595.4","606"
"2","A","152502.5","607"
"4","A","152433.05","608"
"39","A","152424","609"
"14","A","152402.13","610"
"2","A","152398.87","611"
"13","A","152374.41","612"
"4","A","152308.67","613"
"13","A","152271.8","614"
"14","A","152203.57","615"
"27","A","152150.72","616"
"14","A","152106.66","617"
"2","A","152095.59","618"
"13","A","151999.7","619"
"2","A","151964.25","620"
"20","A","151948.42","621"
"2","A","151941.94","622"
"4","A","151921.38","623"
"14","A","151901.21","624"
"14","A","151876.28","625"
"31","A","151792.74","626"
"2","A","151758.6","627"
"27","A","151757.43","628"
"27","A","151691.59","629"
"27","A","151661.81","630"
"4","A","151649.89","631"
"20","A","151611.46","632"
"4","A","151599.46","633"
"1","A","151585.49","634"
"27","A","151582.29","635"
"13","A","151579.15","636"
"2","A","151554.41","637"
"20","A","151552.68","638"
"2","A","151422.92","639"
"4","A","151391.82","640"
"27","A","151360.34","641"
"2","A","151345.55","642"
"13","A","151317.79","643"
"2","A","151286.82","644"
"27","A","151281","645"
"14","A","151251.88","646"
"27","A","151235.89","647"
"2","A","151208.59","648"
"13","A","151160.86","649"
"4","A","151118.92","650"
"4","A","151115.36","651"
"14","A","151074.8","652"
"20","A","151023.66","653"
"14","A","150971.12","654"
"4","A","150886.81","655"
"4","A","150841.49","656"
"27","A","150767.01","657"
"2","A","150745.54","658"
"41","A","150744.01","659"
"20","A","150736.68","660"
"27","A","150714.67","661"
"20","A","150662.63","662"
"2","A","150658.55","663"
"14","A","150647.85","664"
"4","A","150563.95","665"
"4","A","150533.25","666"
"2","A","150502.78","667"
"13","A","150462.8","668"
"4","A","150426.72","669"
"27","A","150356.69","670"
"13","A","150351.27","671"
"2","A","150349.3","672"
"2","A","150343.42","673"
"27","A","150308.33","674"
"27","A","150306.66","675"
"2","A","150256.66","676"
"20","A","150256.26","677"
"27","A","150224.42","678"
"4","A","150217.63","679"
"20","A","150141.58","680"
"14","A","150038.04","681"
"4","A","150013.91","682"
"27","A","149967.68","683"
"1","A","149962.1","684"
"32","A","149907.12","685"
"20","A","149882.84","686"
"13","A","149874.4","687"
"14","A","149821.35","688"
"20","A","149743.97","689"
"2","A","149743.33","690"
"20","A","149742.17","691"
"1","A","149699.72","692"
"31","A","149605.51","693"
"31","A","149580.76","694"
"4","A","149564.23","695"
"4","A","149545.53","696"
"2","A","149535.24","697"
"2","A","149506.27","698"
"27","A","149501.51","699"
"14","A","149472.75","700"
"14","A","149419.91","701"
"4","A","149409.91","702"
"13","A","149400.07","703"
"31","A","149335.74","704"
"8","A","149329.35","705"
"2","A","149232.12","706"
"20","A","149218.62","707"
"13","A","149201.16","708"
"2","A","149195.96","709"
"13","A","149193.75","710"
"27","A","149120.63","711"
"13","A","149088.91","712"
"20","A","149083.52","713"
"27","A","149077.48","714"
"4","A","149003.77","715"
"1","A","148861.17","716"
"13","A","148855.22","717"
"20","A","148837.19","718"
"24","A","148783.69","719"
"1","A","148782.83","720"
"4","A","148753.55","721"
"19","A","148730.01","722"
"4","A","148724.87","723"
"2","A","148709.6","724"
"2","A","148682.36","725"
"6","A","148673.48","726"
"13","A","148631.16","727"
"14","A","148601.69","728"
"2","A","148555.65","729"
"4","A","148537.71","730"
"14","A","148417.22","731"
"27","A","148352.67","732"
"27","A","148345.56","733"
"2","A","148333.22","734"
"27","A","148288.35","735"
"27","A","148287.74","736"
"27","A","148277.94","737"
"20","A","148260.25","738"
"27","A","148256.32","739"
"20","A","148201.83","740"
"2","A","148192.06","741"
"20","A","148187.6","742"
"13","A","148168.88","743"
"20","A","148157.28","744"
"20","A","148157","745"
"14","A","148137.53","746"
"4","A","148076.15","747"
"2","A","148068.44","748"
"14","A","148029.47","749"
"2","A","148014.9","750"
"4","A","147871.45","751"
"20","A","147852.54","752"
"27","A","147814.84","753"
"13","A","147778.23","754"
"13","A","147773.72","755"
"4","A","147771.8","756"
"14","A","147715.33","757"
"13","A","147612.67","758"
"20","A","147611.61","759"
"24","A","147557.68","760"
"20","A","147527.51","761"
"13","A","147497.03","762"
"14","A","147464.09","763"
"19","A","147449.06","764"
"20","A","147435.9","765"
"4","A","147428.5","766"
"13","A","147379.58","767"
"13","A","147328.61","768"
"14","A","147316.44","769"
"1","A","147310.74","770"
"4","A","147302.51","771"
"2","A","147270.43","772"
"27","A","147264.06","773"
"2","A","147243.78","774"
"27","A","147243.27","775"
"28","A","147221.14","776"
"27","A","147211.22","777"
"2","A","147186.84","778"
"1","A","147179.82","779"
"31","A","147140.72","780"
"20","A","147130.66","781"
"20","A","147108.49","782"
"27","A","147066.05","783"
"13","A","147057.83","784"
"41","A","146853.24","785"
"14","A","146817.06","786"
"13","A","146783.63","787"
"24","A","146764.4","788"
"20","A","146741.66","789"
"13","A","146692.13","790"
"14","A","146630.33","791"
"2","A","146619.44","792"
"20","A","146570.32","793"
"27","A","146536.78","794"
"13","A","146504.82","795"
"20","A","146492.15","796"
"2","A","146470","797"
"4","A","146460.66","798"
"1","A","146387.59","799"
"20","A","146373.83","800"
"2","A","146359.81","801"
"27","A","146339.28","802"
"2","A","146283.06","803"
"14","A","146138.81","804"
"27","A","146112.56","805"
"4","A","146047.99","806"
"14","A","145969.16","807"
"13","A","145909.36","808"
"27","A","145798.08","809"
"13","A","145710.29","810"
"2","A","145574.74","811"
"14","A","145564.37","812"
"13","A","145546.87","813"
"24","A","145530.89","814"
"1","A","145494.29","815"
"2","A","145469.62","816"
"19","A","145466.47","817"
"1","A","145457.88","818"
"2","A","145394.36","819"
"27","A","145362.99","820"
"41","A","145341.92","821"
"13","A","145341.01","822"
"2","A","145322.47","823"
"1","A","145313.14","824"
"4","A","145276.99","825"
"14","A","145249.56","826"
"20","A","145133.23","827"
"14","A","145009.72","828"
"4","A","144982.94","829"
"20","A","144966.99","830"
"27","A","144929.9","831"
"1","A","144909.63","832"
"14","A","144879.37","833"
"13","A","144877.75","834"
"4","A","144781.3","835"
"20","A","144682.1","836"
"2","A","144605.31","837"
"4","A","144585.69","838"
"2","A","144564.98","839"
"14","A","144543.39","840"
"2","A","144507.2","841"
"13","A","144488.89","842"
"13","A","144417.74","843"
"13","A","144411.12","844"
"27","A","144367.32","845"
"13","A","144294.97","846"
"4","A","144262.79","847"
"20","A","144247.36","848"
"2","A","144219.98","849"
"14","A","144127.68","850"
"20","A","144088.38","851"
"2","A","144071.19","852"
"20","A","144012.08","853"
"13","A","143922.65","854"
"20","A","143811.02","855"
"20","A","143797.88","856"
"20","A","143740.55","857"
"14","A","143632.52","858"
"27","A","143565.93","859"
"20","A","143486.89","860"
"20","A","143484.92","861"
"13","A","143472.94","862"
"14","A","143460.54","863"
"39","A","143454.27","864"
"20","A","143446.23","865"
"27","A","143418.37","866"
"13","A","143416.66","867"
"27","A","143397.83","868"
"13","A","143376.84","869"
"2","A","143364.68","870"
"14","A","143260","871"
"4","A","143237.14","872"
"20","A","143228.89","873"
"20","A","143220.96","874"
"13","A","143214.32","875"
"4","A","143204.67","876"
"14","A","143181.66","877"
"27","A","143141.25","878"
"2","A","143116.36","879"
"2","A","143002.81","880"
"27","A","142985.93","881"
"4","A","142960.72","882"
"2","A","142937.91","883"
"2","A","142935.5","884"
"4","A","142927.66","885"
"2","A","142926.98","886"
"31","A","142804.38","887"
"28","A","142725.07","888"
"2","A","142703.37","889"
"32","A","142658.86","890"
"28","A","142639.86","891"
"13","A","142639.32","892"
"4","A","142636.36","893"
"31","A","142622.57","894"
"31","A","142478.09","895"
"24","A","142464.57","896"
"13","A","142402.1","897"
"4","A","142389.17","898"
"2","A","142351.08","899"
"31","A","142325.2","900"
"2","A","142322.71","901"
"31","A","142303.41","902"
"20","A","142258.13","903"
"2","A","142233.67","904"
"13","A","142196.89","905"
"20","A","142145.69","906"
"41","A","142134.06","907"
"14","A","142116.21","908"
"20","A","142105.88","909"
"14","A","142079.44","910"
"20","A","142059.1","911"
"13","A","141993.55","912"
"4","A","141928.95","913"
"27","A","141913.26","914"
"14","A","141885.41","915"
"27","A","141883.37","916"
"27","A","141780.55","917"
"39","A","141771.35","918"
"2","A","141750.65","919"
"2","A","141699.63","920"
"20","A","141664.52","921"
"14","A","141663.36","922"
"27","A","141662.09","923"
"2","A","141627.99","924"
"4","A","141578.51","925"
"27","A","141555.97","926"
"27","A","141544.19","927"
"1","A","141450.76","928"
"2","A","141333.41","929"
"13","A","141311.91","930"
"27","A","141257.31","931"
"20","A","141224.11","932"
"20","A","141187.54","933"
"14","A","141112.33","934"
"4","A","141098.29","935"
"24","A","141050.76","936"
"39","A","140989.66","937"
"1","A","140937.93","938"
"13","A","140923.92","939"
"27","A","140914.63","940"
"14","A","140897.7","941"
"4","A","140880.59","942"
"2","A","140852.08","943"
"1","A","140806.36","944"
"2","A","140760.34","945"
"27","A","140756.28","946"
"27","A","140742.34","947"
"31","A","140741.98","948"
"4","A","140720.45","949"
"13","A","140680.06","950"
"1","A","140657.4","951"
"2","A","140648.34","952"
"2","A","140616.09","953"
"4","A","140563.26","954"
"13","A","140546.86","955"
"20","A","140538.41","956"
"13","A","140511.11","957"
"27","A","140506.78","958"
"1","A","140504.41","959"
"2","A","140504.01","960"
"20","A","140499.83","961"
"31","A","140423.44","962"
"4","A","140407.04","963"
"2","A","140354.49","964"
"13","A","140339.66","965"
"27","A","140338.06","966"
"4","A","140311.39","967"
"4","A","140299.23","968"
"13","A","140266.73","969"
"4","A","140264.53","970"
"13","A","140257.94","971"
"4","A","140226.35","972"
"27","A","140092.41","973"
"13","A","140088.85","974"
"20","A","140075.71","975"
"2","A","140024.94","976"
"4","A","139981.25","977"
"4","A","139964.04","978"
"2","A","139894.35","979"
"1","A","139884.94","980"
"13","A","139870.9","981"
"1","A","139857.1","982"
"1","A","139822.31","983"
"2","A","139795.89","984"
"28","A","139769.04","985"
"1","A","139743.46","986"
"27","A","139742.15","987"
"14","A","139707.8","988"
"2","A","139634.72","989"
"13","A","139598.34","990"
"2","A","139588.62","991"
"4","A","139573.93","992"
"13","A","139546.17","993"
"20","A","139530.98","994"
"14","A","139493.08","995"
"27","A","139486.63","996"
"27","A","139416.56","997"
"6","A","139394.42","998"
"1","A","139354.6","999"
"4","A","139301.54","1000"
"2","A","139256.24","1001"
"20","A","139187.44","1002"
"20","A","139059.98","1003"
"27","A","139040.92","1004"
"19","A","139014.98","1005"
"20","A","139008.08","1006"
"14","A","139004.32","1007"
"27","A","138999.64","1008"
"4","A","138970.56","1009"
"4","A","138901.12","1010"
"20","A","138870.15","1011"
"41","A","138868.04","1012"
"27","A","138805.54","1013"
"27","A","138774.34","1014"
"27","A","138755.26","1015"
"27","A","138740.98","1016"
"2","A","138719.26","1017"
"4","A","138683.96","1018"
"27","A","138656.65","1019"
"27","A","138618.5","1020"
"13","A","138591.07","1021"
"14","A","138589.09","1022"
"14","A","138582.28","1023"
"1","A","138567.1","1024"
"1","A","138538.47","1025"
"31","A","138531.47","1026"
"20","A","138480.12","1027"
"13","A","138404.19","1028"
"13","A","138391.91","1029"
"20","A","138318.16","1030"
"2","A","138306.17","1031"
"24","A","138303.33","1032"
"20","A","138239.64","1033"
"27","A","138232.2","1034"
"14","A","138231.7","1035"
"2","A","138212.02","1036"
"27","A","138162.21","1037"
"20","A","138157.12","1038"
"2","A","138127.34","1039"
"4","A","138104.79","1040"
"2","A","138040.18","1041"
"2","A","138018.99","1042"
"14","A","138018.9","1043"
"1","A","137958.76","1044"
"6","A","137945.99","1045"
"31","A","137936.88","1046"
"14","A","137928.21","1047"
"2","A","137902.5","1048"
"32","A","137867.76","1049"
"2","A","137781.63","1050"
"2","A","137776.4","1051"
"13","A","137768.88","1052"
"4","A","137764.85","1053"
"11","A","137727.24","1054"
"31","A","137693.68","1055"
"24","A","137687.56","1056"
"28","A","137612.07","1057"
"19","A","137604.37","1058"
"4","A","137541.89","1059"
"4","A","137539.21","1060"
"20","A","137526.19","1061"
"2","A","137475.83","1062"
"31","A","137441.18","1063"
"1","A","137438.84","1064"
"1","A","137408.2","1065"
"4","A","137344.06","1066"
"39","A","137318.32","1067"
"1","A","137310.46","1068"
"14","A","137222.81","1069"
"27","A","137220.53","1070"
"13","A","137215.38","1071"
"1","A","137191.52","1072"
"20","A","137190.69","1073"
